lidoRecordId,imageUrl,type,material,displayDate,earliestDate,latestDate,subject,artistName,nationality,role,birth,death,location,title,classification,rightsStatement,workID,repositoryName,recordID,recordLinks,eventType,displayMaterialsTech,inscriptions,relatedWorkNotes
gnd2012512-4/lido/tms_282797,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/HO2006_404.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/HO2006_404.jpg,Holzstock; Holzstock (Druckstock),,,1514,1516,,"Beck, Leonhard",,Künstler_in,1480,1542,Wien,"Der ""Weißkunig"" Kaiser Maximilians I.: Monselice",,https://creativecommons.org/publicdomain/mark/1.0/,HO2006/404,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_282797,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[HO2006/404]&showtype=record'],Production,['Holzstock'],[],[]
gnd2012512-4/lido/tms_282801,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/HO2006_405.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/HO2006_405.jpg,Holzstock; Holzstock (Druckstock),,,1514,1516,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,"Der ""Weißkunig"" Kaiser Maximilians I.: Die Schlacht bei Zeyst",,https://creativecommons.org/publicdomain/mark/1.0/,HO2006/405,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_282801,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[HO2006/405]&showtype=record'],Production,['Holzstock'],"['l.u. (auf der Kanone) (Monogramm) "".H.B"" (senkrecht)', 'Rückseite: l.o. ""Seyst"" (Feder)']",[]
gnd2012512-4/lido/tms_282811,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/HO2006_406.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/HO2006_406.jpg,Holzstock; Holzstock (Druckstock),,,1514,1516,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,"Der ""Weißkunig"" Kaiser Maximilians I.: Sturm auf eine Stadt",,https://creativecommons.org/publicdomain/mark/1.0/,HO2006/406,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_282811,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[HO2006/406]&showtype=record'],Production,['Holzstock'],"['l.u. (auf der Bedeckung des Hinterteils des Pferdes) (Monogramm) ""H.B.""']",[]
gnd2012512-4/lido/tms_282814,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/HO2006_407.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/HO2006_407.jpg,Holzstock; Holzstock (Druckstock),,,1514,1516,,"Beck, Leonhard",,Künstler_in,1480,1542,Wien,"Der ""Weißkunig"" Kaiser Maximilians I.: Wie der weiße König so sehr um seinen Sohn trauerte und dessen Kinder in seine Obhut nahm und sie seiner Tochter anvertraute, da er selbst stets im Krieg sein musste",,https://creativecommons.org/publicdomain/mark/1.0/,HO2006/407,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_282814,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[HO2006/407]&showtype=record'],Production,['Holzstock'],[],[]
gnd2012512-4/lido/tms_284230,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1947_77.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1947_77.jpg,Druckgraphik; Druckgraphik,Lithographie; Lithographie (Druckverfahren),,1900,1938,,"Barlach, Ernst",,Künstler_in,1870-01-02,1938-10-25,Wien,Drei graue Weiber,,https://creativecommons.org/publicdomain/mark/1.0/,DG1947/77,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_284230,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1947/77]&showtype=record'],Expression Creation,['Lithographie'],"['r.u. ""EBarlach"" (Bleistift)', 'l.u. ""37/104"" (Bleistift)']",[]
gnd2012512-4/lido/tms_286224,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1943_398.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1943_398.jpg,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1899,1899,,"Minne, George",,Künstler_in,1866,1941,Wien,Taufe Christi,,https://creativecommons.org/publicdomain/mark/1.0/,DG1943/398,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_286224,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1943/398]&showtype=record'],Expression Creation,['Holzschnitt'],"['r.u. ""Georg Minne 99"" (Bleistift)', 'M.l. ""G. MINNE 99"" (im Druck)']",[]
gnd2012512-4/lido/tms_286949,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1943_405.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1943_405.jpg,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,0,0,,"Vallotton, Félix",,Künstler_in,1865-12-28,1925-12-29,Wien,La Symphonie,,https://creativecommons.org/publicdomain/mark/1.0/,DG1943/405,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_286949,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1943/405]&showtype=record'],Expression Creation,['Holzschnitt'],"['r.u. ""Vallotton"" (Farbstift in Blau); l.u. ""FV"" (im Druck)', 'r.u. ""LA SYMPHONIE"" (im Druck)']",[]
gnd2012512-4/lido/tms_28712,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/7831.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/7831.JPG,Zeichnung; Zeichnung,Feder; Feder,,1548,1548,,"Heemskerk, Maarten van",,Künstler_in,1498,1574,Wien,Der Isiskult,,https://creativecommons.org/publicdomain/mark/1.0/,7831,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_28712,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[7831]&showtype=record'],Production,['Feder in Braun'],"['rechts unten: ""Martinus Heemskerck"" (Feder in Braun); unten rechts von der Mitte: ""1548""', 'Herzog Albert von Sachsen-Teschen (Lugt 174)']",[]
gnd2012512-4/lido/tms_287634,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1997_77.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1997_77.jpg,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1928,1928,,Gyula Derkovits,,Künstler_in,1894,1934,Wien,La défaite (dt. Die Niederlage),,https://creativecommons.org/publicdomain/mark/1.0/,DG1997/77,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_287634,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1997/77]&showtype=record'],Expression Creation,['Holzschnitt'],"['r.o. (auf Passpatou) ""Gyula DERKOVITS 1928"" (senkrecht) (Bleistift)', 'l.u. (neben Bildfeld) ""... 1995"" (z.T. unleserlich) (senkrecht) (Bleistift); r.u. (neben Bildfeld) ""e13 7"" (senkrecht) (Bleistift); M.r. (neben Bildfeld) ""1514"" (senkrecht) (Bleistift); M.r. bis r.o. (neben Bildfeld) ""D...1929 ..."" (z.T. unleserlich) (senkrecht) (Bleistift); M.o. (im Bildfeld) ""1514 TEMES VAR"" (im Druck); verso: r.o. (kleiner Zettel) ""A FAMETSZETEN (OLDALT) OLAVASHATÓ SVÖVEG: / BALODIAL : POSTHOMUS. ÖZV. DERKOVITS GYLA\'NÉ 1935 / JOBB-""-: NO.7. 1514 DERKOVITS GYULA 1929. POSTHOMUS ( ? ) / ÖZV. DERKOVITS GYULA\'NE\' 1935."" (Fineliner oder Tinte in schwarz)']",[]
gnd2012512-4/lido/tms_29084,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8216.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8216.JPG,Zeichnung; Zeichnung,,,1600,1700,,Anonym,,Künstler_in,0,0,Wien,Hl. Andreas,,https://creativecommons.org/publicdomain/mark/1.0/,8216,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29084,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8216]&showtype=record'],Production,"['Schwarze Kreide, Rötel, Feder in Hellbraun, Pinsel in Braun und Grau, Deckweiß, durchgegriffelt']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29085,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8217.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8217.JPG,Zeichnung; Zeichnung,,,1600,1700,,Anonym,,Künstler_in,0,0,Wien,Hl. Paulus,,https://creativecommons.org/publicdomain/mark/1.0/,8217,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29085,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8217]&showtype=record'],Production,"['Schwarze Kreide, Rötel, Feder in Hellbraun, Pinsel in Braun und Grau, Deckweiß, durchgegriffelt']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29086,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8218.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8218.JPG,Zeichnung; Zeichnung,,,1600,1700,,Anonym,,Künstler_in,0,0,Wien,Hl. Matthäus,,https://creativecommons.org/publicdomain/mark/1.0/,8218,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29086,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8218]&showtype=record'],Production,"['Schwarze Kreide, Rötel, Feder in Hellbraun, Pinsel in Braun und Grau, Deckweiß, durchgegriffelt']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29088,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8220.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8220.JPG,Zeichnung; Zeichnung,,,1600,1700,,Anonym,,Künstler_in,0,0,Wien,Hl. Jakobus maior,,https://creativecommons.org/publicdomain/mark/1.0/,8220,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29088,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8220]&showtype=record'],Production,"['Schwarze Kreide, Rötel, Feder in Hellbraun, Pinsel in Braun und Grau, Deckweiß, durchgegriffelt']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29089,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8221.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8221.JPG,Zeichnung; Zeichnung,,,1600,1700,,Anonym,,Künstler_in,0,0,Wien,Hl. Johannes Evangelist,,https://creativecommons.org/publicdomain/mark/1.0/,8221,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29089,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8221]&showtype=record'],Production,"['Schwarze Kreide, Rötel, Feder in Hellbraun, Pinsel in Braun und Grau, Deckweiß, durchgegriffelt']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29090,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8222.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8222.JPG,Zeichnung; Zeichnung,,,1600,1700,,Anonym,,Künstler_in,0,0,Wien,Hl. Bartholomäus,,https://creativecommons.org/publicdomain/mark/1.0/,8222,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29090,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8222]&showtype=record'],Production,"['Schwarze Kreide, Rötel, Feder in Hellbraun, Pinsel in Braun und Grau, Deckweiß, durchgegriffelt']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29092,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8224.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8224.JPG,Zeichnung; Zeichnung,,,1600,1650,,Anonym,,Künstler_in,0,0,Wien,Hl. Matthias,,https://creativecommons.org/publicdomain/mark/1.0/,8224,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29092,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8224]&showtype=record'],Production,"['Schwarze Kreide, Rötel, Feder in Hellbraun, Pinsel in Braun und Grau, laviert, mit Deckweiß gehöht, durchgegriffelt']",['r.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29093,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8225.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8225.JPG,Zeichnung; Zeichnung,,,1600,1650,,Anonym,,Künstler_in,0,0,Wien,Hl. Thomas,,https://creativecommons.org/publicdomain/mark/1.0/,8225,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29093,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8225]&showtype=record'],Production,"['Schwarze Kreide, Rötel, Feder in Hellbraun, Pinsel in Braun und Grau, laviert, mit Deckweiß gehöht, durchgegriffelt']",['r.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29094,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8226.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8226.JPG,Zeichnung; Zeichnung,,,1600,1650,,Anonym,,Künstler_in,0,0,Wien,Hl. Simon,,https://creativecommons.org/publicdomain/mark/1.0/,8226,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29094,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8226]&showtype=record'],Production,"['Schwarze Kreide, Rötel, Feder in Hellbraun, Pinsel in Braun und Grau, laviert, mit Deckweiß gehöht, durchgegriffelt']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29096,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8228.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8228.JPG,Zeichnung; Zeichnung,,,1600,1700,,Anonym,,Künstler_in,0,0,Wien,"Die hll. Petrus und Paulus, unter einem Torbogen stehend",,https://creativecommons.org/publicdomain/mark/1.0/,8228,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29096,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8228]&showtype=record'],Production,"['Schwarze Kreide, Feder und Pinsel in Braun, braun und grau laviert, mit Deckweiß gehöht, auf gelblich getöntem Papier. Spur einer horizontalen Faltung, mehrere vertikale Knickfalten im li. Randbereich; Abreibungen; braune, größtenteils weiß retouchierte Flecken.']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29360,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8493.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8493.JPG,Zeichnung; Zeichnung,,,1630,1700,,Anonym,,Künstler_in,0,0,Wien,Teiche am Waldrand,,https://creativecommons.org/publicdomain/mark/1.0/,8493,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29360,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8493]&showtype=record'],Production,"['Feder in Braun, Pinsel in Grau, grau laviert, über Graphitstift. An den Rändern kleine Fehlstellen, Risse und leichte Verschmutzungen.']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29464,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8597.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8597.JPG,Zeichnung; Zeichnung,,,1630,1651,,"Hoecke, Jan van den",,Künstler_in,1611,1651,Wien,Caritas,,https://creativecommons.org/publicdomain/mark/1.0/,8597,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29464,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8597]&showtype=record'],Production,"['Schwarze Kreide, Rötel, Spuren von Höhungen mit weißer Kreide, auf braun getöntem Papier. Großer Flicken (30 x 90 mm) in der li. unteren Ecke; Quetschfalte in der li. oberen Ecke; bräunliche Flecken und Spuren von Knickfalten.']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29473,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8606.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8606.JPG,Zeichnung; Zeichnung,,,1650,1700,,Anonym,,Künstler_in,0,0,Wien,Baumreiche Landschaft mit Viehherde und Bauern auf einer Landstraße,,https://creativecommons.org/publicdomain/mark/1.0/,8606,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29473,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8606]&showtype=record'],Production,"['Pinsel in Grau, aquarelliert, schwarze Kreide; über Graphitstift']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29475,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8608.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8608.JPG,Zeichnung; Zeichnung,,,1645,1687,,"Neyts, Gillis",,Künstler_in,1623,1687,Wien,Landschaft mit Straße und Staffage zu Füßen einer überwachsenen Felswand,,https://creativecommons.org/publicdomain/mark/1.0/,8608,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29475,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8608]&showtype=record'],Production,"['Feder in Braun und Grau, auf Pergament']","['Signiert li. unten mit Feder: ""[AE ?]. neyts. f."" (unten mit dem Rand beschnitten)', 'r.o. von fremder Hand mit Graphitstift: ""12 H""', 'l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)']",[]
gnd2012512-4/lido/tms_29476,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8609.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8609.JPG,Zeichnung; Zeichnung,,,1640,1687,,"Neyts, Gillis",,Künstler_in,1623,1687,Wien,Einzug Erzherzog Leopold Wilhelms in Antwerpen,,https://creativecommons.org/publicdomain/mark/1.0/,8609,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29476,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8609]&showtype=record'],Production,"['Graphitstift, auf graubraun grundiertem Pergament. Fleckige Grundierung; stellenweise kleinere Abreibungen und leichte Verschmutzungen.']","['li. unten: ""gillis. nyts. f.""', 'Numeriert und beschriftet li. oben: ""191. C a. S."" (?);', 'r.u. Herzog Albert von Sachsen-Teschen (Lugt 174)']",[]
gnd2012512-4/lido/tms_29477,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8610.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8610.JPG,Zeichnung; Zeichnung,Feder; Feder,,1645,1687,,"Neyts, Gillis",,Künstler_in,1623,1687,Wien,Landschaft mit Heuernte und Kirche (Sommer),,https://creativecommons.org/publicdomain/mark/1.0/,8610,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29477,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8610]&showtype=record'],Production,['Feder in Braun'],"['Signiert re. unten: ""g. nyts. f.""', 'l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)']",[]
gnd2012512-4/lido/tms_29478,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8611.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8611.JPG,Zeichnung; Zeichnung,,,1645,1687,,"Neyts, Gillis",,Künstler_in,1623,1687,Wien,"Blick auf ein Städtchen, Staffage mit Kutsche im Vordergrund (in kreisrundem Ausschnitt)",,https://creativecommons.org/publicdomain/mark/1.0/,8611,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29478,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8611]&showtype=record'],Production,"['Feder in Braun, grau laviert']","['Signiert unten mit Feder: ""g. nyts. f.""', 'l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)']",[]
gnd2012512-4/lido/tms_29481,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8614.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8614.JPG,Zeichnung; Zeichnung,,,1645,1687,,"Neyts, Gillis",,Künstler_in,1623,1687,Wien,Baumreiche Hügellandschaft mit Fluß und Gebäuden,,https://creativecommons.org/publicdomain/mark/1.0/,8614,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29481,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8614]&showtype=record'],Production,"['Feder in Grau, aquarelliert']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29482,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8615.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8615.JPG,Zeichnung; Zeichnung,,,1645,1687,,"Neyts, Gillis",,Künstler_in,1623,1687,Wien,Landschaft mit italienischem Haus und einer Maultierreiterin mit Begleiter,,https://creativecommons.org/publicdomain/mark/1.0/,8615,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29482,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8615]&showtype=record'],Production,"['Feder in Braun, graubraun und im Himmel leicht grau laviert. Beschädigungen und leichte Verschmutzungen oben in der Mitte und Mitte links.']","['Monogr. li. unten mit Feder: ""AE. n. f."".', 're. unten von fremder Hand mit Feder: ""Neyts""; numeriert re. oben von fremder Hand mit Graphitstift: ""12 H""', 'l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)']",[]
gnd2012512-4/lido/tms_29485,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8618.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8618.JPG,Zeichnung; Zeichnung,Feder; Feder,,1645,1687,,"Neyts, Gillis",,Künstler_in,1623,1687,Wien,Ansicht von Dinant,,https://creativecommons.org/publicdomain/mark/1.0/,8618,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29485,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8618]&showtype=record'],Production,['Feder in Braun'],"['Signiert re. unten: ""g. nyts. f.""', 'l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)']",[]
gnd2012512-4/lido/tms_29487,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8620.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8620.JPG,Zeichnung; Zeichnung,,,1645,1687,,"Neyts, Gillis",,Künstler_in,1623,1687,Wien,"Blick auf ein Wasserschloß, davor ein kleines Boot mit Laube",,https://creativecommons.org/publicdomain/mark/1.0/,8620,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29487,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8620]&showtype=record'],Production,['Feder in Braun. - Wasserzeichen: Narrenkopf'],"['Signiert li. unten: ""g. nyts. f.""', 'l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)']",[]
gnd2012512-4/lido/tms_29502,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8636.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8636.JPG,Zeichnung; Zeichnung,,,1620,1641,,"Dyck, Anton van",,Künstler_in,1599-03-22,1641-12-09,Wien,Hl. Bartholomäus (Brustbild),,https://creativecommons.org/publicdomain/mark/1.0/,8636,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29502,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8636]&showtype=record'],Production,"['Feder in Braun, auf mit Rötel getöntem Papier. Großer bräunlicher Wasserfleck in der li. Hälfte.']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29541,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8675.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8675.JPG,Zeichnung; Zeichnung,,,1625,1668,,"Molenaar, Jan Miense",,Künstler_in,1610,1668,Wien,Wirtshausszene,,https://creativecommons.org/publicdomain/mark/1.0/,8675,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29541,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8675]&showtype=record'],Production,"['Pinsel in Grau, laviert, Feder in Braun; durchgehende horizontale Quetschfalten in der oberen Hälfte.']",['l. u Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29543,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8677.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8677.JPG,Zeichnung; Zeichnung,,,1628,1628,,"Velde, Esaias van den",,Künstler_in,1587,1630,Wien,"Sieben marodierende Soldaten, vier davon hoch zu Roß, unter Bäumen wartend",,https://creativecommons.org/publicdomain/mark/1.0/,8677,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29543,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8677]&showtype=record'],Production,"['Schwarze Kreide, grau laviert.']","['l. u. ""[E V] VELDE 16[28]"" (die Initialen großteils abgerissen, die Jahreszahl von der späteren Ränderung überschnitten)', 'u. r. Albert von Sachsen-Teschen (Lugt 174)']",[]
